target_x,target_y,original_gaze_x,original_gaze_y,sim_rbf_gaze_x,sim_rbf_gaze_y
1532,247,1540.109243697479,253.52100840336132,1562.7525159373245,222.99897315829205
1116,576,1078.4117647058824,564.0504201680673,1082.4692795422477,574.1568577954041
781,256,735.436974789916,268.3109243697479,755.9443777319641,266.44486516733946
1584,578,1514.873949579832,570.7058823529412,1562.7255207805192,561.8715097500681
624,724,557.7913043478261,765.1739130434783,614.8592782777755,751.0682505751806
496,656,518.9915254237288,627.1525423728814,507.28143607811063,614.4202276006419
1715,957,1648.5378151260504,938.6806722689076,1692.1756662188657,960.0060476185704
966,270,919.3076923076924,251.34188034188037,949.4366872057898,257.6847317790342
1632,254,1566.871794871795,322.7863247863248,1580.0335400498027,305.7467970728017
1243,477,1070.2436974789916,557.5966386554621,1173.5930159193983,528.8531677186592
436,428,411.2376237623762,445.6039603960396,446.3243289617956,420.1247445083646
750,194,709.6637168141593,181.8849557522124,724.4885001737115,194.30587930644555
1439,117,1348.6727272727271,184.4909090909091,1439.2104030059454,94.07527712062422
1424,476,1511.579831932773,441.7226890756302,1515.710733548235,405.4818111121687
495,514,468.0512820512821,511.9316239316239,459.3393100690277,494.1271384984471
383,754,394.864406779661,722.9406779661017,369.8816711269893,747.8149558403427
650,823,646.9464285714286,836.0982142857143,650.0669959040623,880.8178817566281
576,251,546.75,267.2916666666667,554.5637016034498,243.77466484538743
1393,276,1264.1913043478262,371.2260869565217,1402.3931278745968,317.4853948647848
223,671,240.01666666666668,640.025,212.20736557112383,653.3114509699575
151,544,150.10833333333332,524.95,160.10290356891994,556.3529711949965
1566,142,1475.4953271028037,311.05607476635515,1578.2413940503736,165.03807286123225
1021,600,1007.7457627118644,620.5254237288135,1004.0668386699368,604.3534858214512
532,487,549.4957983193277,483.2689075630252,529.2119961934803,496.1826577256477
286,444,291.80833333333334,377.35,257.4588278606981,441.0461325267746
1682,650,1700.5172413793102,608.2586206896551,1716.382918505651,621.5592254053204
1592,385,1551.905982905983,356.2307692307692,1590.2346636378832,371.2488211999277
622,800,596.1926605504588,845.8256880733945,592.0690923130146,793.0366818077289
157,489,194.21008403361344,516.6974789915967,161.6737822576629,528.997617662064
1141,837,1125.6542056074766,873.9626168224299,1165.2528002485735,904.810509420612
1421,144,1434.5384615384614,125.73504273504274,1447.436901739887,119.82080402010423
372,660,379.5378151260504,589.5126050420168,357.8194306496274,695.777060835529
1365,217,1368.90756302521,227.0252100840336,1381.4631887507564,222.96147325388847
424,798,410.2844827586207,797.3275862068965,362.4350571792508,807.0844769676655
1379,199,1342.4873949579833,270.1512605042017,1344.7692821364774,214.7417749494998
1484,936,1441.2521008403362,878.781512605042,1475.0103139740636,945.366246132312
571,249,638.4745762711865,307.2881355932203,579.92665853239,243.61789354733992
1647,402,1528.9557522123894,396.353982300885,1579.8361745778416,375.3142262581973
757,334,734.0884955752213,339.0973451327434,745.3365375075346,325.0024793945668
827,592,801.9152542372881,525.5508474576271,805.5729216229031,589.3683919745703
1415,866,1392.1238938053098,881.0796460176991,1468.1000360748717,876.8844115566959
723,708,693.1512605042017,686.7983193277311,699.5490435160478,702.6625122905034
168,182,128.46017699115043,170.1769911504425,141.43137866768646,166.1535624736121
756,259,709.3277310924369,266.3697478991597,745.1307879443613,251.51098973942595
895,450,971.5267857142856,547.4107142857143,892.0243756221996,500.5650474051171
116,289,143.90434782608696,326.1913043478261,105.27930097877932,321.3068433404547
123,503,209.77,482.62,110.31234645529788,521.3519750412597
887,804,864.9327731092437,725.9327731092437,879.0984171344943,778.7073999060652
1288,859,1349.1120689655172,869.2672413793103,1309.18909046629,880.8897776250882
485,634,485.6293103448276,612.198275862069,523.9691459128592,667.6388894911606
1213,458,1178.2966101694915,478.3220338983051,1214.04672918439,460.7790356246947
773,740,822.7310924369748,667.1512605042017,799.9470166619197,683.1867850628726
1572,623,1538.3157894736842,543.0350877192982,1517.0679382861151,561.5130784879489
560,355,525.5546218487395,353.11764705882354,557.1700365363033,344.2194628304599
1819,256,1755.731092436975,304.0840336134454,1820.0817043701736,263.8882165390397
1402,146,1443.8482142857142,138.08035714285714,1415.1253809632572,123.83450927204922
757,403,717.4102564102565,513.2649572649573,697.7909118521084,502.30556809809383
173,749,233.27731092436971,734.1344537815127,194.15240044323804,779.1926310223848
1234,337,1163.8461538461538,301.7264957264957,1214.0928738357925,329.75991692298544
306,100,219.4324324324324,108.53153153153151,255.01873121710776,103.76624030139487
950,142,1021.7674418604652,171.36046511627907,992.1335165047716,128.0578746683594
639,181,527.1111111111111,163.71794871794873,550.4308092170535,175.10388450994202
1792,310,1690.4273504273503,339.8974358974359,1769.8157846887614,341.3902644356211
1249,855,1200.8655462184877,816.6638655462185,1241.5943694083458,803.421173363288
256,134,245.52941176470588,152.58823529411765,220.3286555595064,100.1705796605911
941,881,902.9130434782608,871.3913043478261,918.1250733791112,906.5341704745612
1369,534,1335.9747899159663,505.0252100840336,1336.2141768830604,513.9029957668112
235,932,261.2586206896552,905.2758620689656,258.2729314264093,909.5124303054804
1703,617,1589.991452991453,556.7692307692307,1612.1796509884462,600.1481474470066
1819,102,1904.408695652174,111.48695652173912,1903.5383836763497,59.09455212026161
435,142,423.0420168067227,164.32773109243698,425.4726486577845,168.79121608539975
1052,618,1045.3247863247864,685.017094017094,1042.367884800599,605.8762888536027
1138,762,1147.5607476635514,707.9345794392524,1148.793882379682,730.0987998902908
320,608,283.71666666666664,613.975,299.934635420564,616.6061642907617
385,411,335.6333333333333,416.8,318.6007836571275,440.80460518270127
1746,175,1826.4787234042556,281.51063829787233,1757.0002812771493,231.7139631365255
604,336,591.7589285714286,366.07142857142856,580.2561860617983,345.1841854813743
1040,123,1029.4406779661017,120.6186440677966,1036.6783268282395,122.94100796653066
300,199,227.78666666666663,286.12,276.84243048227245,260.4602214097114
1059,850,1002.5897435897436,798.8888888888889,1031.3547353819488,822.1331700636144
1418,780,1389.638655462185,758.90756302521,1401.028043686865,761.8961456385052
1036,213,1006.3931623931624,295.7606837606838,1033.0096833681566,235.4058419469882
1301,528,1221.4745762711864,603.7881355932203,1274.6258058977903,577.1741076999053
167,700,166.6949152542373,627.7203389830509,174.4889855304879,667.2202831279222
158,484,142.9051724137931,476.1034482758621,119.85657840769753,504.59090518060566
1685,682,1588.6134453781513,737.2436974789916,1676.3609173341854,669.3483203853847
1052,304,995.3949579831932,296.672268907563,1035.5958639013104,303.02891888507406
626,906,613.3781512605042,884.2268907563025,593.8863346388654,928.009456626066
319,661,360.8728813559322,671.3135593220339,328.62320932284786,611.6040814177354
1438,891,1351.3873873873874,887.7117117117117,1415.413775439283,881.3209347860077
156,355,160.55084745762713,352.8813559322034,119.39411291527828,351.73989558980054
1700,730,1851.3761467889908,803.1926605504588,1733.2441593216229,687.8475472210745
518,323,509.1891891891892,297.92792792792795,489.6252400162059,320.20116265763767
812,507,729.228813559322,459.6271186440678,784.8761782944823,501.8492424183604
803,229,785.4033613445379,221.34453781512605,802.068370304569,226.77476922906752
812,781,806.5701754385965,707.7368421052631,837.2823347173337,788.9055285722503
868,456,884.3898305084746,428.79661016949154,886.49304501773,442.02098307584833
1584,270,1584.1949152542372,307.60169491525426,1623.460456190237,274.2808940630872
1511,915,1435.073394495413,919.577981651376,1570.646366946092,922.9390326444068
506,417,532.0,434.2608695652174,493.6857177250747,430.3066319627335
419,546,456.0,564.1565217391304,436.3719488694845,549.5869537331572
1628,471,1613.5656565656566,462.0,1599.7091218677274,445.9101125022575
1193,413,1212.7058823529412,419.6050420168068,1215.5151183508765,381.09606566253706
355,575,364.9830508474576,548.6779661016949,333.1874675546288,585.4433881026638
159,953,84.55172413793103,968.0086206896552,134.27104430499884,976.0251228389002
1540,117,1575.9663865546215,310.01680672268907,1585.255402903961,172.5212543332582
1601,687,1546.8869565217392,669.2521739130435,1556.227551889222,685.1720187211333
309,974,309.9736842105263,954.6666666666666,320.1057354042621,1005.7694898886097
360,237,392.6890756302521,195.23529411764707,387.55011503607375,209.97686263321475
1804,263,1775.2605042016808,256.33613445378154,1810.3362597744865,290.4706532366855
1163,755,1122.0438596491229,756.6315789473684,1158.726778901201,783.2971518544867
617,588,658.8230088495575,547.5929203539823,618.950031112152,586.1273170058148
1189,411,1174.3423423423424,467.3153153153153,1246.895866667451,417.01589179604866
1507,287,1531.4615384615386,260.2735042735043,1502.4385093024148,255.29719217221816
1691,264,1542.4873949579833,373.4705882352941,1690.44491439781,348.5714867220191
1280,131,1234.701754385965,113.4561403508772,1253.9587600985055,93.6609869824753
603,927,599.061403508772,856.921052631579,609.1225301316641,931.1141154072182
471,808,495.9495798319328,768.5714285714286,489.9450238491525,817.6764286589583
1793,312,1693.4070796460178,374.5840707964602,1756.6488343971655,340.57064986662095
826,621,857.8833333333333,624.6916666666667,836.2298863831247,605.2097455205756
1567,970,1494.5545454545454,977.2,1637.1993190903268,991.5843434490253
286,314,318.3333333333333,308.94166666666666,304.0892607302801,271.83948719514876
887,913,871.1025641025641,848.2649572649573,885.4657998351539,911.2904682577224
822,207,777.7833333333333,291.75,802.3172864817172,257.14105371597253
201,471,199.83193277310923,476.9747899159664,219.53113416930248,468.8882112795828
704,770,729.2100840336135,776.7899159663865,727.5141528871518,815.0677990919756
104,945,101.16101694915254,912.8050847457628,114.50127155085268,956.3592242523134
246,911,363.1181818181818,1026.9363636363637,269.5473609018557,919.1447403071512
354,789,348.11504424778764,760.3362831858407,310.38965281979785,765.6777978353265
1077,806,1174.6991150442475,742.8761061946902,1111.567854217663,813.6274542236013
678,663,662.525,635.325,690.0766124725234,647.1635995556372
1379,103,1306.0084745762713,172.3728813559322,1316.9421052585233,142.4886694129521
1147,263,1153.3333333333333,252.05,1156.8222462468889,253.15331804288303
1057,898,1002.2436974789916,867.5210084033613,1100.971714736478,849.0466579894056
1124,270,1163.2820512820513,338.6837606837607,1151.2408884066567,325.017012836179
1670,218,1715.6666666666667,280.69166666666666,1793.9481054055266,300.7014737577071
280,526,330.1909090909091,629.3545454545455,255.1278509490421,587.6987497103767
1596,173,1546.1512605042017,313.327731092437,1535.4600788550315,197.0121247323112
1125,611,1086.2342342342342,687.5765765765766,1085.5374212870672,668.8839226332935
597,905,519.1730769230769,797.2788461538462,545.1395454623948,865.9112891201011
783,440,760.8315789473684,415.9578947368421,790.3285026018158,423.4805004618463
945,703,943.2857142857144,677.8067226890756,973.9180994713576,730.4068230640803
533,291,494.2413793103448,329.4655172413793,533.2159307216002,296.23759992990745
1284,207,1259.7844827586207,275.36206896551727,1280.8430323386456,213.74305127811888
517,438,502.859649122807,434.5,548.0006478776819,423.95282407257537
665,530,571.5140186915888,483.30841121495325,653.1232446793456,504.0937378545544
1605,663,1531.3247863247864,675.1880341880342,1575.1148074969508,678.5009758319613
849,978,838.7226890756302,805.546218487395,803.0578532655742,878.6544452459483
1046,679,1003.5855855855856,692.3423423423424,1043.6429364878743,681.3512840502269
137,864,95.50877192982456,807.4298245614035,75.49056941356172,846.2041145961773
1325,572,1355.504347826087,532.1217391304348,1348.9347881571057,463.3939047694138
749,219,679.4237288135594,235.64406779661016,708.49461972443,209.02969178521457
289,305,252.76106194690263,330.3893805309734,298.7275398572835,303.97263844450754
1014,326,1044.7666666666669,326.1666666666667,1068.0503427367053,321.3248095031912
282,699,295.11304347826086,705.0608695652174,292.1073442405822,713.3331147620229
1399,292,1323.1531531531532,283.01801801801804,1415.0554320355177,207.4357179908712
884,255,995.9701492537314,208.3283582089552,970.7522490334756,171.007769043778
1003,801,962.1779661016948,833.0254237288135,1018.195490074438,805.5967550191673
1473,506,1402.4833333333331,550.1083333333333,1464.3032383677464,505.6694875101582
861,585,859.436974789916,573.2773109243698,848.7536973662814,576.8624088434152
1367,180,1386.4424778761063,266.17699115044246,1413.5547256985876,184.2189045005127
496,763,515.710843373494,654.8072289156627,515.0422358385458,715.3128352221675
1631,551,1576.6416666666669,585.325,1646.1447803515057,560.6233076001884
229,350,267.1666666666667,340.9,272.3393259146968,343.00716243519753
830,721,792.7203389830509,695.5084745762712,812.5447956360596,752.2610834195141
1735,356,1674.6324786324783,400.2991452991453,1704.4688815115985,360.58440460825983
861,321,842.6218487394958,216.0084033613445,826.5941452013451,239.53059421411209
1584,422,1508.0916666666667,444.31666666666666,1533.785534193774,459.5117801901766
705,666,751.0672268907563,648.2689075630252,724.698392335869,634.4670085686956
522,363,542.655462184874,385.57142857142856,527.7176744655444,354.58665677435334
1642,168,1618.9421487603306,234.9917355371901,1628.834965747733,169.96734932747967
1120,979,1176.0,905.75,1165.6912925930874,947.1663483722058
1191,698,1117.104347826087,761.1913043478261,1186.7754382196888,722.6452498774435
1259,301,1195.7706422018348,296.4678899082569,1237.4392762320092,305.1816522897262
1103,122,1076.9469026548672,172.1946902654867,1078.2461154944351,118.49677204360414
1777,884,1762.1186440677966,914.3898305084746,1780.6527447300805,952.6209542243477
197,649,190.5,676.5775862068965,160.78586957697843,677.5125044625404
979,387,1048.8532110091744,430.8348623853211,990.7626501649056,415.980830161377
294,561,283.8448275862069,587.2241379310345,265.5117033150415,594.4903124737888
1270,455,1289.7666666666669,421.2166666666666,1286.024373648988,420.9406504126385
729,939,743.2393162393163,877.4358974358975,715.6546929377782,959.9715068047396
1162,325,1170.232142857143,346.79464285714283,1155.1624549735086,332.2591607559868
1481,792,1499.3865546218487,870.4033613445379,1550.2915097843431,867.5970919059528
882,965,868.0,862.6134453781513,909.389454725056,948.6009761608526
821,225,807.875,241.22321428571428,790.5131183997793,218.2553567201275
269,318,276.55652173913046,284.0608695652174,278.4547675217463,262.97538185030055
1523,767,1507.0,748.2521008403361,1519.5772341772354,740.5973727065534
1173,402,1166.5169491525423,391.5847457627119,1149.9762267547574,386.2895710989362
765,460,767.4491525423729,400.8813559322034,718.6548630048516,451.68250905466766
1485,435,1464.7674418604652,450.48837209302326,1486.333837998301,435.2910184516211
316,821,296.29464285714283,824.3571428571429,324.4880069967056,903.1029127433164
1140,201,1124.578947368421,329.6929824561403,1123.2957887676066,302.787210104393
1280,563,1216.9830508474577,519.9322033898305,1279.411899831562,564.5248083456192
1049,585,1014.0566037735848,622.6037735849056,1016.7495428350228,587.2315613912627
655,619,670.5357142857143,642.2142857142857,666.6709927973029,635.5552738910715
826,961,851.3983050847457,924.813559322034,829.7277309292984,957.7520070114522
1554,465,1491.5042735042734,536.7777777777778,1545.3282293044538,440.90155691131736
1203,427,1217.1008403361343,448.30252100840335,1198.4205105171595,449.0233529307908
395,953,374.2136752136752,928.1623931623932,366.06771085872793,936.0123391078522
143,333,154.02678571428572,301.4553571428572,112.03628780388138,344.08452157979946
473,229,328.4310344827586,228.6379310344828,340.6032933131018,210.4667914479042
1449,121,1460.5092592592594,164.12962962962962,1478.1150269989334,154.2986274073308
1679,612,1586.3529411764705,744.1260504201681,1676.4608253730426,674.1886613692361
1220,720,1223.579831932773,647.9747899159664,1233.143891667041,631.2310866710986
898,576,886.9579831932773,526.8067226890756,892.8812978529041,547.1966518993836
1389,945,1367.781512605042,868.6386554621848,1372.1723641376666,917.5267852251876
1326,291,1300.2307692307693,335.46153846153845,1311.9971869333244,267.04802124366233
847,822,883.8389830508474,706.3813559322034,852.9178207901854,763.9563665442612
1083,471,1029.4351851851852,565.3888888888889,1083.1776716331635,534.359900887354
1659,669,1541.965811965812,740.2222222222222,1609.392742918154,677.2035130628924
1254,620,1260.0,626.4601769911504,1252.9800326655836,638.3749945065584
528,120,546.3166666666667,152.41666666666666,555.4551214635327,152.59573855851812
1686,889,1620.873873873874,996.8108108108108,1697.3424498413935,970.9312942330472
1604,576,1589.590909090909,728.5818181818182,1679.7656782330976,665.3511080978157
636,829,657.2203389830509,754.4237288135594,651.4041738741288,786.3890822835027
201,239,296.45871559633025,252.89908256880733,205.43324319876572,257.6010736162988
668,398,697.1709401709402,475.0341880341881,668.7155777790632,385.56066169649193
1121,101,1044.1596638655462,181.10084033613447,1074.0540756916164,106.3454996106136
483,835,475.2457627118644,849.5,461.4000708625704,855.1142214042617
702,944,717.8641975308642,847.0493827160494,702.5258850072694,952.8625725857596
1638,689,1614.957264957265,681.6153846153846,1655.509859353403,658.869310246227
506,774,564.0769230769231,695.3931623931624,514.9324700860175,751.0112208230689
121,678,115.46666666666668,664.8666666666667,112.18940299509052,684.3869239867003
1515,159,1508.078431372549,191.6078431372549,1550.626259781705,159.5556335826666
1408,191,1340.1764705882354,236.64705882352945,1369.2242998717538,182.46002640283808
1685,670,1578.6495726495727,610.982905982906,1607.6739957606478,669.3999023302382
625,683,640.2203389830509,681.8813559322034,580.2223572804293,723.0442907282085
761,277,765.359649122807,374.2105263157895,746.8486572011298,336.935577264553
937,641,902.8151260504202,593.7563025210084,921.323053645176,635.8217982799034
678,751,682.109243697479,754.781512605042,668.4993363470215,767.2413096932295
1389,654,1282.6052631578948,679.061403508772,1339.4337053467698,737.5196219889465
646,528,591.0583333333333,521.7,602.9933465261026,539.2242644143747
1358,948,1378.1525423728813,941.9830508474575,1341.96670190676,985.9452749685652
598,780,654.1176470588235,730.2016806722689,657.5726101591551,771.4774237365826
164,390,215.86666666666667,424.1666666666667,153.8545989054965,379.53549725069234
858,512,816.9396551724138,550.301724137931,851.3393475185045,553.3196419404495
1576,641,1496.2758620689656,639.6465517241379,1578.5510382322004,606.2496615920998
1051,767,1020.1512605042016,750.9495798319327,1033.3383167182371,766.4116968531935
755,439,691.6036036036036,468.0810810810811,766.5165401706969,446.48135508968267
955,422,1062.2857142857142,449.0756302521008,1028.3714966499865,483.5507995477481
1636,825,1515.592105263158,694.3421052631579,1521.4625921191507,738.037881449922
1210,237,1216.4,248.2086956521739,1212.2105332940923,245.626518510352
1389,119,1302.3620689655172,98.15517241379312,1402.13722000446,107.77970926390444
1768,944,1645.774193548387,829.2096774193549,1751.8627076918926,848.6746568557479
1688,223,1603.420168067227,230.52941176470588,1658.7885132590532,198.75648954965564
232,589,207.57522123893804,534.9734513274336,206.1370802800563,561.3929583778793
697,206,668.6666666666666,220.1578947368421,673.3963455975236,183.97401577732325
809,400,782.1794871794872,430.6752136752137,778.5565719240919,420.1348495020193
200,826,87.75,823.4051724137931,187.88784776997608,852.4093333407134
1670,797,1559.6410256410256,871.7948717948718,1652.3824640857406,834.0686346726669
746,481,759.8918918918919,466.26126126126127,748.3310445094228,453.0353482667462
1689,645,1670.764705882353,605.4117647058823,1690.235147413808,632.2062851409548
502,247,495.4705882352941,261.0924369747899,490.10327406304,222.2279085805356
1705,285,1679.9304347826087,358.0695652173913,1675.5737792018806,300.98155053226844
1597,599,1501.5277777777778,596.574074074074,1515.1381007825266,655.5846595950093
1244,667,1115.1981981981985,790.063063063063,1240.5932542517664,779.6342590305863
726,175,735.4285714285714,271.9243697478992,748.0720169188004,191.63534306357212
1393,578,1366.4453781512605,587.781512605042,1390.8446707825892,585.9635064283474
1377,372,1391.3529411764705,380.84033613445376,1385.933463230453,371.10026989289224
1262,789,1108.142857142857,873.6696428571429,1240.6820505157546,873.3135000907863
608,499,694.3153153153153,501.1711711711712,589.9995967411345,506.6117253488091
548,472,549.6166666666667,461.775,543.8864457450472,452.8149357312337
650,535,679.0840336134454,530.7478991596639,634.4523710726419,549.1723074168749
1031,605,935.1355932203388,618.1949152542373,1016.4062003742916,630.1247867978045
1450,276,1375.896551724138,285.2586206896552,1434.1999334197792,262.7542543417349
580,552,593.5042016806723,516.2689075630252,598.0103613958491,553.1056689691585
532,762,479.55,730.2416666666667,489.1066678028359,789.8911525014868
490,663,483.7982456140351,627.140350877193,507.1443658127536,641.9804655134909
522,703,600.625,553.4791666666666,596.81679562894,646.7092123772484
1678,573,1685.1958762886595,581.2783505154639,1706.7280570968253,554.3655130435034
1492,534,1349.1801801801803,591.009009009009,1454.076522962368,557.047879653021
612,110,601.546218487395,117.7310924369748,607.5632980820635,70.54236205644295
935,510,895.2051282051282,511.0854700854701,918.2045213351048,524.5887789773335
1519,702,1469.5344827586207,695.9137931034483,1469.9649122019157,720.9128453096779
1644,134,1536.7304347826089,139.10434782608695,1630.318746480104,133.82524677479955
646,587,644.0833333333334,606.0916666666667,626.4755868961952,589.7137004531116
209,560,322.54700854700855,538.0512820512821,295.80382091061904,560.8447383962351
860,317,883.0916666666667,312.46666666666664,877.4017159157459,317.19539996550157
1378,344,1263.7899159663866,424.9579831932773,1328.019605214977,303.76497459072823
1567,121,1599.6694915254238,149.864406779661,1573.230684755786,177.4812160107
1043,199,1023.752688172043,251.91397849462365,1046.418602983745,205.872414873089
161,887,251.08333333333331,805.8083333333333,159.13915071040554,869.7656939823273
138,161,149.78813559322035,170.8728813559322,105.50590782962334,187.20911901049857
108,505,157.18487394957984,524.2100840336135,85.94331313368409,537.2594178185371
1085,796,989.6440677966102,819.4406779661017,1044.170527751707,813.534791711812
1100,141,1137.6146788990825,201.70642201834863,1120.4411952720832,178.5113366931125
299,354,310.15,359.675,326.4084563096246,348.09350088092714
258,294,223.2436974789916,344.9747899159664,250.9668898867222,325.0611624408848
1527,333,1525.1949152542372,353.7881355932203,1559.6760985101814,325.9565557885881
983,971,1016.0823529411764,837.1764705882352,996.1866965054816,945.13633229661
1776,843,1660.6363636363635,947.8347107438016,1732.6936604534917,882.8315109937014
223,519,78.61538461538461,611.9487179487179,163.2377624873383,552.2171216881209
1131,113,1097.4272727272728,165.21818181818182,1126.5878121512644,134.33595977956344
1418,734,1390.436974789916,707.3865546218487,1430.1016284351035,712.8344168687635
695,376,725.6440677966102,412.7203389830509,696.4852467151082,355.519367912033
749,230,756.2796610169491,295.6610169491525,741.6980971294928,209.64161466459325
359,361,315.29411764705884,378.3781512605042,306.24575393327586,358.93954799959505
913,602,784.1186440677966,643.6525423728814,860.7242892384786,679.8540108066063
1479,825,1413.126050420168,784.546218487395,1478.465756063226,807.7053305238809
342,862,301.7843137254902,880.1470588235294,308.34818367141673,903.394241073126
1113,463,1049.310924369748,417.4117647058824,1092.308203830859,440.63633270132107
1387,895,1394.7372881355932,871.4491525423729,1417.2483776210618,896.8698910285049
1410,616,1310.8,601.0,1409.6155739432402,573.6517800801211
469,971,465.1525423728813,946.457627118644,471.4283672521115,1000.2915985210992
1287,496,1284.8823529411766,485.10084033613447,1303.5734210727026,471.9183807883392
1199,321,1039.9159663865546,346.21008403361344,1140.5172627061602,319.6620855912847
1585,345,1494.6694915254238,445.228813559322,1539.7358210476252,376.87946457014834
644,203,658.3644067796611,244.47457627118644,652.3948458590885,222.5010325090163
1054,347,1041.957627118644,356.8898305084746,1046.3293418589194,352.34877062262433
861,289,868.9722222222222,385.9351851851852,886.8956548406612,301.9009511437405
906,973,933.8728813559322,974.457627118644,885.6935568248138,1016.7765387893056
314,350,294.675,377.9333333333333,312.32351225855336,364.54694264586976
1320,148,1265.482142857143,260.8392857142857,1307.8270023320383,160.94473610474228
679,409,660.8086956521739,392.2695652173913,656.7622976459317,397.37339711135576
438,902,392.4695652173913,808.1130434782609,461.4017602525385,871.004381372439
932,368,881.2521008403361,363.546218487395,922.9482155949936,349.3815257554562
1323,391,1272.8067226890755,409.83193277310926,1309.7866256494206,411.2501989564625
582,964,612.6302521008404,830.8739495798319,579.0489846784111,911.4364323456236
1794,734,1688.25,752.4333333333333,1770.9532213011398,764.394897201089
678,389,701.8189655172414,381.4913793103448,664.5948244040364,405.7683296506891
870,343,889.7142857142857,380.66386554621846,873.6143817327538,319.8631717988362
1076,262,1135.6583333333333,313.375,1102.6409141345257,196.27062084649117
1086,963,1026.2436974789916,967.1764705882352,1056.0077379813172,986.7910538341296
1576,231,1547.4019607843138,263.54901960784315,1565.7583370981577,218.7040883684914
302,367,267.60504201680675,368.3949579831933,285.8202855621754,349.3323189096549
1714,841,1681.6525423728813,794.4661016949152,1701.4628376024743,826.9926978091421
1270,629,1267.7699115044247,549.1946902654868,1286.6833673218823,571.3849769605664
1327,132,1294.4789915966387,221.31932773109244,1298.5738752180266,206.76156333107488
1560,794,1482.470588235294,797.6302521008404,1565.4572450852295,808.1639942946251
312,309,291.1333333333333,332.575,309.45929460130696,303.25143575502966
1213,478,1186.7863247863247,448.61538461538464,1225.3602624680786,438.8465118125436
425,202,342.99159663865544,230.05882352941177,357.9670940117859,212.07534288593433
372,546,421.15966386554624,552.2689075630252,377.7409099738043,528.4232199031712
605,343,587.3457943925233,339.69158878504675,610.9272183200021,365.28208077848393
1059,723,1081.867256637168,719.3539823008849,1100.8884402701167,730.9858772795463
1687,499,1732.9237288135594,494.7542372881356,1719.9729507332786,558.0022543001038
501,414,548.6806722689075,458.0,508.443349599082,411.9665777920896
771,343,760.1694915254237,338.83898305084745,773.1365552184159,360.0290473804023
1010,235,931.6186440677966,247.35593220338984,976.3420608984486,232.87446561361529
482,813,453.1848739495798,774.5714285714286,456.978386443276,843.5732799621176
1626,237,1603.775,255.39166666666668,1608.9768590626843,229.97930236401828
776,249,841.1176470588235,285.02521008403363,784.2407587945561,205.69077429437783
1399,894,1370.0,911.9908256880734,1420.782126477311,933.7918242152788
786,808,789.0672268907563,740.5546218487395,829.5683853544517,777.4184234917429
454,681,480.4237288135593,681.0593220338983,473.18060215163024,699.2342171083212
134,927,181.0677966101695,906.8220338983052,172.72350384069972,968.5581445230824
372,571,384.6806722689076,516.2016806722689,362.7568293785897,538.2081104470118
1216,781,1126.627118644068,743.3389830508474,1172.108551408094,769.755166876407
1583,901,1621.3979591836735,895.5918367346939,1577.7444022085544,955.6356827010788
826,367,850.4594594594595,471.5405405405405,827.5475727050111,375.5820041204393
1401,765,1327.923076923077,760.1025641025641,1361.1247478765122,765.4919147303714
260,744,181.2436974789916,758.2268907563025,252.3976113837058,739.0475631060062
879,931,807.3504273504274,802.1880341880342,864.1233806242308,863.3434876468503
1586,140,1579.1880341880342,236.32478632478632,1664.31719255394,108.72708892895326
265,322,213.5593220338983,333.1779661016949,244.15337213572352,317.4896309841272
1041,975,999.6470588235294,876.5546218487395,1035.8393647771989,911.0690560881634
1318,788,1299.561403508772,749.2105263157895,1275.1309480669515,774.8222994710628
1325,697,1292.672268907563,679.781512605042,1343.7669149133164,687.0242705593234
960,232,840.6752136752136,215.34188034188037,850.7932481884166,229.4334269590875
1376,306,1401.0,271.228813559322,1376.8230332972385,281.32513710246815
731,877,765.4137931034483,808.0459770114943,738.8179077040584,845.0119855806357
776,268,805.0512820512821,361.2393162393162,775.3925207255928,256.9666011392478
471,510,549.2407407407408,532.2870370370371,515.2050628720452,484.48731590438905
1774,799,1784.5166666666669,783.3666666666667,1719.3582855251266,855.59265984215
981,145,947.3103448275862,184.2155172413793,967.8790449950754,146.1882741238762
1639,922,1685.2941176470588,860.2588235294118,1660.18665417629,897.7566710996094
1363,411,1326.5083333333334,401.0416666666667,1367.7700001629112,376.5625251645227
870,339,837.6583333333333,357.9,864.2678788793659,338.51512919065675
269,854,282.3697478991597,859.5966386554621,258.8993129887134,871.0712696444656
969,870,876.7833333333333,876.375,964.6199730403872,862.0740413451925
589,816,522.0612244897959,749.5714285714286,550.4562994605932,806.8838326742696
1101,443,1033.4957983193278,439.9243697478992,1077.0532977250575,442.3484996122706
1291,810,1280.578512396694,784.8181818181819,1263.4290128846917,787.115867279721
1021,674,935.0666666666668,603.7083333333334,979.7469060450252,653.8048951030191
316,139,269.8666666666667,163.625,270.4988145287543,121.17006277325734
314,664,274.948717948718,578.957264957265,254.12587306623365,663.2236835458529
1332,411,1345.7105263157894,407.9473684210527,1353.1530441943194,409.5750572379048
1153,581,1150.3949579831933,570.3109243697479,1128.8993856975546,592.1355853958678
1028,489,1017.9579831932772,529.9243697478992,1010.4367593201434,504.447715338135
1781,879,1726.438596491228,880.3859649122807,1771.165315300673,892.7488545612782
802,526,815.5714285714286,497.3697478991597,795.5852379669541,522.0166019482681
531,611,510.2457627118644,587.0,502.1492465571333,597.6313383064247
